RSI,ATR_Pct,BB_Position,BB_Width,MACD,MACD_Hist,MACD_Signal,Date,ClosePrice,NextOpen,OvernightReturn,Volume,Ticker,RSI_Bin,BB_Bin,ATR_Bin,MACD_Bin
42.36,1.0,42.31,3.52,-0.6649,0.2569,-0.9219,2026-05-22,219.02999877929688,218.69500732421875,-0.15294318447021116,3844036,BA,40-50,30-50%,<1%,0.1 to 0.5
43.75,1.305,,,-1.9716,-0.3514,-1.6202,2026-03-03,667.8099975585938,664.4400024414062,-0.504633822420697,1816622,LMT,40-50,,1-2%,-0.5 to -0.1
38.12,1.166,47.42,3.68,-3.208,-0.1341,-3.0739,2026-03-04,664.4400024414062,654.8900146484375,-1.43729874147831,1405042,LMT,30-40,30-50%,1-2%,-0.5 to -0.1
33.91,0.901,31.21,3.4,-4.2733,-0.1887,-4.0846,2026-03-05,654.8900146484375,671.6199951171875,2.554624455181398,1323026,LMT,30-40,30-50%,<1%,-0.5 to -0.1
57.39,0.912,88.72,4.36,1.2587,2.2194,-0.9607,2026-03-06,671.6199951171875,664.3099975585938,-1.0884127351387551,1648129,LMT,50-60,70-90%,<1%,>0.5
61.68,1.106,50.21,4.89,1.5016,0.185,1.3166,2026-03-09,664.3099975585938,650.989990234375,-2.0050890959297796,2038298,LMT,60-70,50-70%,1-2%,0.1 to 0.5
18.66,1.142,6.37,4.58,-2.9449,-1.7581,-1.1868,2026-03-10,650.989990234375,649.489990234375,-0.23041828945172815,1412565,LMT,<30,<10%,1-2%,<-0.5
27.83,0.919,25.02,5.01,-3.9448,-0.7487,-3.1961,2026-03-11,649.489990234375,652.8200073242188,0.5127126114202518,1067597,LMT,<30,10-30%,<1%,<-0.5
52.74,0.815,43.69,1.73,-1.8535,0.5444,-2.3978,2026-03-12,652.8200073242188,646.0999755859375,-1.0293850774925506,1116720,LMT,50-60,30-50%,<1%,>0.5
46.23,0.922,15.89,2.37,-2.7809,-0.1431,-2.6378,2026-03-13,646.0999755859375,645.2100219726562,-0.1377424000788996,895570,LMT,40-50,10-30%,<1%,-0.5 to -0.1
39.3,0.846,31.92,2.93,-3.0729,0.0599,-3.1328,2026-03-16,645.2100219726562,636.4349975585938,-1.3600260558932153,1056837,LMT,30-40,30-50%,<1%,0 to 0.1
31.9,0.723,19.69,3.29,-4.4779,-0.3948,-4.0831,2026-03-17,636.4349975585938,642.2000122070312,0.9058292945159252,1169185,LMT,30-40,10-30%,<1%,-0.5 to -0.1
44.18,0.612,61.12,2.17,-1.8133,1.0402,-2.8535,2026-03-18,642.2000122070312,637.47998046875,-0.7349784566431317,782290,LMT,40-50,50-70%,<1%,>0.5
51.5,0.836,50.21,2.68,-2.6437,0.3409,-2.9846,2026-03-19,637.47998046875,627.8599853515625,-1.509066231399725,1334652,LMT,50-60,50-70%,<1%,0.1 to 0.5
31.31,0.966,24.94,3.99,-4.0076,-0.3357,-3.6719,2026-03-20,627.8599853515625,616.1099853515625,-1.8714363511190713,1499707,LMT,30-40,10-30%,<1%,-0.5 to -0.1
17.09,0.935,-4.66,3.52,-4.9391,-0.6729,-4.2663,2026-03-23,616.1099853515625,610.0800170898438,-0.9787162041007935,1152514,LMT,<30,,<1%,<-0.5
16.7,0.887,15.34,4.81,-6.6039,-0.6182,-5.9858,2026-03-24,610.0800170898438,624.219970703125,2.3177211541414833,851791,LMT,<30,10-30%,<1%,<-0.5
65.07,0.674,71.06,4.01,-1.4469,1.9384,-3.3853,2026-03-25,624.219970703125,627.3900146484375,0.5078408404238788,943748,LMT,60-70,70-90%,<1%,>0.5
81.7,0.727,76.23,4.2,0.4547,1.1983,-0.7436,2026-03-26,627.3900146484375,615.8300170898438,-1.8425536410667132,927354,LMT,>70,70-90%,<1%,>0.5
29.95,0.783,3.42,2.34,-1.7061,-0.7257,-0.9803,2026-03-27,615.8300170898438,598.3499755859375,-2.838452335680164,821218,LMT,<30,<10%,<1%,<-0.5
8.22,0.951,9.78,6.72,-6.369,-2.1436,-4.2254,2026-03-30,598.3499755859375,604.27001953125,0.9893948670283148,1333046,LMT,<30,<10%,<1%,<-0.5
35.89,0.975,39.78,5.02,-4.7285,0.3137,-5.0422,2026-03-31,604.27001953125,617.9199829101562,2.25891785753245,1049790,LMT,30-40,30-50%,<1%,0.1 to 0.5
77.98,0.767,88.99,4.63,0.5809,2.2835,-1.7026,2026-04-01,617.9199829101562,622.72998046875,0.7784175446051478,965198,LMT,>70,70-90%,<1%,>0.5
76.72,0.671,74.55,5.5,3.1774,1.3187,1.8587,2026-04-02,622.72998046875,637.8300170898438,2.4248128554413606,717555,LMT,>70,70-90%,<1%,>0.5
80.7,0.605,105.07,4.19,5.4498,1.5334,3.9164,2026-04-06,637.8300170898438,627.6799926757812,-1.5913368988767385,806308,LMT,>70,,<1%,>0.5
58.46,0.643,47.4,3.12,3.6661,-0.742,4.4081,2026-04-07,627.6799926757812,628.6199951171875,0.1497582290936217,599219,LMT,50-60,30-50%,<1%,<-0.5
34.58,0.838,44.25,2.32,1.4899,-0.9009,2.3907,2026-04-08,628.6199951171875,623.6799926757812,-0.7858487607422249,1113150,LMT,30-40,30-50%,<1%,<-0.5
43.89,0.875,11.53,2.17,0.8488,-0.9381,1.7869,2026-04-09,623.6799926757812,613.75,-1.5921614918539384,686617,LMT,40-50,10-30%,<1%,<-0.5
28.96,0.782,8.37,4.14,-2.9176,-1.7787,-1.139,2026-04-10,613.75,619.489990234375,0.935232624745419,721862,LMT,<30,<10%,<1%,<-0.5
43.97,0.704,43.53,3.98,-2.2216,0.0122,-2.2338,2026-04-13,619.489990234375,611.7100219726562,-1.2558666619900238,529742,LMT,40-50,30-50%,<1%,0 to 0.1
46.83,0.632,18.28,2.08,-3.1395,-0.3142,-2.8253,2026-04-14,611.7100219726562,610.989990234375,-0.11770801726597169,757583,LMT,40-50,10-30%,<1%,-0.5 to -0.1
33.18,0.579,31.7,2.15,-2.8244,0.1621,-2.9864,2026-04-15,610.989990234375,607.4500122070312,-0.5793839643732701,672372,LMT,30-40,30-50%,<1%,0.1 to 0.5
40.75,0.568,35.36,2.19,-3.1279,0.1894,-3.3173,2026-04-16,607.4500122070312,591.760009765625,-2.582928986107058,680590,LMT,40-50,30-50%,<1%,0.1 to 0.5
17.07,0.79,3.94,4.34,-5.5422,-1.1457,-4.3966,2026-04-17,591.760009765625,581.1199951171875,-1.7980286725782002,1405432,LMT,<30,<10%,<1%,<-0.5
5.14,0.915,17.01,6.87,-8.0471,-1.1601,-6.887,2026-04-20,581.1199951171875,571.9099731445312,-1.5848743891180295,1527826,LMT,<30,10-30%,<1%,<-0.5
22.51,0.852,22.08,6.7,-8.7809,-0.1833,-8.5977,2026-04-21,571.9099731445312,555.4400024414062,-2.879818761083708,1370973,LMT,<30,10-30%,<1%,-0.5 to -0.1
22.89,1.03,17.77,7.74,-11.0621,-0.7058,-10.3563,2026-04-22,555.4400024414062,529.97998046875,-4.583757356464801,1895758,LMT,<30,10-30%,1-2%,<-0.5
19.48,1.675,19.7,13.12,-15.4972,-1.3592,-14.138,2026-04-23,529.97998046875,513.1500244140625,-3.1755833569037772,2942983,LMT,<30,10-30%,1-2%,<-0.5
23.08,1.841,27.88,14.5,-17.2591,-0.1687,-17.0904,2026-04-24,513.1500244140625,513.5,0.06820141660075496,2667732,LMT,<30,10-30%,1-2%,-0.5 to -0.1
35.84,1.231,37.97,6.8,-11.1395,2.2575,-13.397,2026-04-27,513.5,512.4099731445312,-0.21227397380112478,1848315,LMT,30-40,30-50%,1-2%,>0.5
48.85,0.789,51.44,3.75,-8.1622,1.9545,-10.1167,2026-04-28,512.4099731445312,509.80999755859375,-0.5074014406827643,1200876,LMT,40-50,50-70%,<1%,>0.5
44.58,0.845,41.68,3.21,-5.7044,1.6663,-7.3708,2026-04-29,509.80999755859375,517.6199951171875,1.5319428014347825,1403780,LMT,40-50,30-50%,<1%,>0.5
56.75,0.858,105.29,2.57,-2.0912,2.1146,-4.2059,2026-04-30,517.6199951171875,512.6599731445312,-0.9582361615558033,1159168,LMT,50-60,,<1%,>0.5
55.87,0.667,54.85,2.57,-0.7952,0.9141,-1.7093,2026-05-01,512.6599731445312,518.3900146484375,1.1177079943962775,1053759,LMT,50-60,50-70%,<1%,>0.5
51.21,0.724,69.45,2.7,0.9928,0.7074,0.2853,2026-05-04,518.3900146484375,508.92999267578125,-1.8248850682573203,1159667,LMT,50-60,50-70%,<1%,>0.5
44.11,0.76,15.48,3.25,-1.5661,-0.9243,-0.6417,2026-05-05,508.92999267578125,514.1699829101562,1.029609240914442,1170273,LMT,40-50,10-30%,<1%,<-0.5
41.17,0.733,56.37,3.58,-1.1693,0.2303,-1.3996,2026-05-06,514.1699829101562,512.4600219726562,-0.3325672431949034,1252887,LMT,40-50,50-70%,<1%,0.1 to 0.5
55.27,0.862,81.9,1.98,-1.3208,0.3259,-1.6467,2026-05-07,512.4600219726562,506.5199890136719,-1.1591212395688721,1531182,LMT,50-60,70-90%,<1%,0.1 to 0.5
37.85,0.806,25.44,1.93,-0.9488,0.1386,-1.0875,2026-05-08,506.5199890136719,512.47998046875,1.176654739072358,1028484,LMT,30-40,10-30%,<1%,0.1 to 0.5
50.04,0.721,76.4,1.98,0.4806,0.6704,-0.1898,2026-05-11,512.47998046875,521.2100219726562,1.7034892750193098,1038357,LMT,50-60,70-90%,<1%,>0.5
75.2,0.726,92.4,3.57,2.4997,0.9623,1.5374,2026-05-12,521.2100219726562,519.9299926757812,-0.2455880053937598,977237,LMT,>70,>90%,<1%,>0.5
64.12,0.661,75.09,2.62,2.0019,0.1029,1.899,2026-05-13,519.9299926757812,520.6199951171875,0.1327106439571235,664873,LMT,60-70,70-90%,<1%,0.1 to 0.5
48.14,0.601,79.0,1.16,1.7837,-0.0866,1.8703,2026-05-14,520.6199951171875,516.0750122070312,-0.8729943054018197,687353,LMT,40-50,70-90%,<1%,-0.1 to 0
34.41,0.597,13.57,1.22,0.2318,-0.6919,0.9238,2026-05-15,516.0750122070312,528.27001953125,2.363029992881449,1010300,LMT,30-40,10-30%,<1%,<-0.5
66.34,0.692,121.92,2.29,1.8646,0.7135,1.1511,2026-05-18,528.27001953125,526.8200073242188,-0.2744831532021985,857079,LMT,60-70,,<1%,>0.5
75.09,0.664,79.36,3.23,2.304,0.2638,2.0402,2026-05-19,526.8200073242188,522.3300170898438,-0.8522816468532035,891015,LMT,>70,70-90%,<1%,0.1 to 0.5
35.58,0.648,44.28,2.37,0.2734,-0.65,0.9235,2026-05-20,522.3300170898438,522.6500244140625,0.06126535212387374,760889,LMT,30-40,30-50%,<1%,<-0.5
41.62,0.75,43.37,2.18,0.8522,-0.0631,0.9153,2026-05-21,522.6500244140625,533.239990234375,2.0262059362160745,1053393,LMT,40-50,30-50%,<1%,-0.1 to 0
75.53,0.671,94.47,3.53,2.6035,0.8606,1.7429,2026-05-22,533.239990234375,532.75,-0.0918892512468239,841761,LMT,>70,>90%,<1%,>0.5
37.17,1.167,,,-0.8693,-0.4631,-0.4062,2026-03-03,206.52000427246094,208.77999877929688,1.094322322332686,7570436,RTX,30-40,,1-2%,-0.5 to -0.1
38.11,1.002,49.19,3.63,-0.4228,0.1649,-0.5876,2026-03-04,208.77999877929688,203.89999389648438,-2.337390991160604,4481680,RTX,30-40,30-50%,1-2%,0.1 to 0.5
40.24,1.003,30.26,5.35,-1.731,-0.3223,-1.4087,2026-03-05,203.89999389648438,209.7100067138672,2.8494423694453097,5638820,RTX,40-50,30-50%,1-2%,-0.5 to -0.1
52.57,1.099,77.99,5.78,0.1633,0.7715,-0.6082,2026-03-06,209.7100067138672,208.24000549316406,-0.7009685630828377,6272531,RTX,50-60,70-90%,1-2%,>0.5
65.07,1.095,63.32,5.81,0.4526,0.2553,0.1973,2026-03-09,208.24000549316406,207.02000427246094,-0.585863037130574,7399061,RTX,60-70,50-70%,1-2%,0.1 to 0.5
36.13,0.944,24.98,2.07,-0.0129,-0.1355,0.1226,2026-03-10,207.02000427246094,207.22000122070312,0.09660754715228315,3180679,RTX,30-40,10-30%,<1%,-0.5 to -0.1
43.8,0.697,30.18,1.65,0.0676,-0.0059,0.0735,2026-03-11,207.22000122070312,202.92999267578125,-2.070267599483666,3449766,RTX,40-50,30-50%,<1%,-0.1 to 0
35.46,0.996,9.28,3.95,-1.1535,-0.499,-0.6545,2026-03-12,202.92999267578125,204.52000427246094,0.7835271542240729,5188487,RTX,30-40,<10%,<1%,-0.5 to -0.1
39.6,1.029,38.58,3.87,-0.6418,0.1164,-0.7583,2026-03-13,204.52000427246094,206.05999755859375,0.7529792949159342,3305139,RTX,30-40,30-50%,1-2%,0.1 to 0.5
63.94,0.872,67.65,2.91,-0.0362,0.1962,-0.2323,2026-03-16,206.05999755859375,203.3300018310547,-1.3248547801049004,3687020,RTX,60-70,50-70%,<1%,0.1 to 0.5
46.0,0.914,28.49,3.33,-0.7914,-0.1806,-0.6108,2026-03-17,203.3300018310547,204.5500030517578,0.6000104311791654,3174054,RTX,40-50,10-30%,<1%,-0.5 to -0.1
44.43,0.843,46.14,3.15,-0.0244,0.211,-0.2354,2026-03-18,204.5500030517578,200.7100067138672,-1.8772897974090874,2686916,RTX,40-50,30-50%,<1%,0.1 to 0.5
42.17,1.046,30.13,5.18,-1.2705,-0.2763,-0.9942,2026-03-19,200.7100067138672,198.16000366210938,-1.2704912393297407,4494216,RTX,40-50,30-50%,1-2%,-0.5 to -0.1
32.65,1.11,27.37,6.47,-1.6942,-0.2307,-1.4634,2026-03-20,198.16000366210938,194.80999755859375,-1.690556137265653,4962694,RTX,30-40,10-30%,1-2%,-0.5 to -0.1
28.94,0.951,-11.88,3.1,-1.685,-0.1257,-1.5593,2026-03-23,194.80999755859375,194.0500030517578,-0.39012089541623496,3733519,RTX,<30,,<1%,-0.5 to -0.1
29.35,0.861,23.22,4.61,-2.0068,-0.0379,-1.9689,2026-03-24,194.0500030517578,195.0,0.4895629648554056,4082275,RTX,<30,10-30%,<1%,-0.1 to 0
51.36,0.688,43.59,3.36,-1.0604,0.3913,-1.4517,2026-03-25,195.0,192.82000732421875,-1.117944961939099,3367848,RTX,50-60,30-50%,<1%,0.1 to 0.5
42.8,0.705,29.22,2.79,-1.441,-0.0207,-1.4203,2026-03-26,192.82000732421875,189.6750030517578,-1.6310570236483524,3511082,RTX,40-50,10-30%,<1%,-0.1 to 0
18.84,0.735,12.86,4.3,-1.6545,-0.0973,-1.5572,2026-03-27,189.6750030517578,187.10000610351562,-1.3575837125673007,2765220,RTX,<30,10-30%,<1%,-0.1 to 0
15.71,0.84,16.6,4.64,-2.1654,-0.2193,-1.9461,2026-03-30,187.10000610351562,192.8699951171875,3.0839063738349326,3626054,RTX,<30,10-30%,<1%,-0.5 to -0.1
64.23,0.918,87.58,4.3,-0.272,0.793,-1.065,2026-03-31,192.8699951171875,194.72000122070312,0.9591985017636251,3074722,RTX,60-70,70-90%,<1%,>0.5
84.78,0.779,74.11,7.01,0.9765,0.5705,0.406,2026-04-01,194.72000122070312,196.22000122070312,0.770336889172385,3416348,RTX,>70,70-90%,<1%,>0.5
69.21,0.731,74.27,3.95,1.1667,0.167,0.9996,2026-04-02,196.22000122070312,198.39999389648438,1.1109941199772155,2866133,RTX,60-70,70-90%,<1%,0.1 to 0.5
77.42,0.623,92.06,2.55,1.4352,0.1225,1.3127,2026-04-06,198.39999389648438,197.88999938964844,-0.25705369078893314,1722509,RTX,>70,>90%,<1%,0.1 to 0.5
60.36,0.626,70.78,1.98,0.9654,-0.1665,1.1319,2026-04-07,197.88999938964844,203.5399932861328,2.8551184566732113,2401956,RTX,60-70,70-90%,<1%,-0.5 to -0.1
72.35,0.742,90.3,5.08,2.0872,0.3528,1.7344,2026-04-08,203.5399932861328,203.17999267578125,-0.17686971712015387,3467150,RTX,>70,>90%,<1%,0.1 to 0.5
78.2,0.629,63.92,5.68,1.9389,-0.0878,2.0267,2026-04-09,203.17999267578125,201.57000732421875,-0.7923936458308578,1973478,RTX,>70,50-70%,<1%,-0.1 to 0
33.85,0.619,13.99,1.85,0.8157,-0.4931,1.3088,2026-04-10,201.57000732421875,201.36000061035156,-0.10418549696701307,2133001,RTX,30-40,10-30%,<1%,-0.5 to -0.1
34.67,0.643,31.44,2.52,0.1672,-0.3523,0.5196,2026-04-13,201.36000061035156,202.80999755859375,0.7201017798207365,2372450,RTX,30-40,30-50%,<1%,-0.5 to -0.1
57.98,0.551,74.82,1.64,0.4077,-0.0194,0.4271,2026-04-14,202.80999755859375,198.39999389648438,-2.174450823527707,2325442,RTX,50-60,70-90%,<1%,-0.1 to 0
37.1,0.634,15.35,3.56,-0.7537,-0.4388,-0.3149,2026-04-15,198.39999389648438,195.86000061035156,-1.280238590863092,2940676,RTX,30-40,10-30%,<1%,-0.5 to -0.1
21.61,0.742,23.92,5.87,-1.5666,-0.3339,-1.2327,2026-04-16,195.86000061035156,196.4600067138672,0.30634437947811843,3108313,RTX,<30,10-30%,<1%,-0.5 to -0.1
42.3,0.824,35.56,2.82,-0.8735,0.1197,-0.9933,2026-04-17,196.4600067138672,195.8800048828125,-0.2952264131291793,3396831,RTX,40-50,30-50%,<1%,0.1 to 0.5
50.1,0.748,39.33,2.45,-0.9654,-0.0054,-0.96,2026-04-20,195.8800048828125,187.1750030517578,-4.444048199949025,4217749,RTX,50-60,30-50%,<1%,-0.1 to 0
24.14,1.067,11.09,8.58,-2.8014,-0.6576,-2.1438,2026-04-21,187.1750030517578,180.85000610351562,-3.379188911509301,6550074,RTX,<30,10-30%,1-2%,<-0.5
17.54,1.397,21.39,13.08,-4.3466,-0.5917,-3.7549,2026-04-22,180.85000610351562,179.30999755859375,-0.8515391169190201,7192898,RTX,<30,10-30%,1-2%,<-0.5
23.37,1.034,26.82,8.01,-3.6793,0.1819,-3.8612,2026-04-23,179.30999755859375,174.2449951171875,-2.8247183706257895,4900971,RTX,<30,10-30%,1-2%,0.1 to 0.5
29.13,1.035,25.35,8.21,-4.2649,0.0106,-4.2755,2026-04-24,174.2449951171875,173.35000610351562,-0.5136382901959169,9034850,RTX,<30,10-30%,1-2%,0 to 0.1
29.29,1.072,33.44,6.97,-3.0798,0.4861,-3.5659,2026-04-27,173.35000610351562,175.6699981689453,1.3383282282922515,4462627,RTX,<30,30-50%,1-2%,0.1 to 0.5
57.08,0.857,102.24,2.37,-1.8132,0.7551,-2.5684,2026-04-28,175.6699981689453,172.80999755859375,-1.6280529630341545,4702576,RTX,50-60,,<1%,>0.5
47.41,0.826,33.76,1.96,-1.4258,0.3383,-1.7641,2026-04-29,172.80999755859375,176.05999755859375,1.8806782280626155,4255551,RTX,40-50,30-50%,<1%,0.1 to 0.5
52.0,0.749,84.46,3.25,-0.0965,0.6208,-0.7173,2026-04-30,176.05999755859375,174.0500030517578,-1.1416531493288251,4676571,RTX,50-60,70-90%,<1%,>0.5
57.32,0.713,45.61,2.92,-0.2439,0.0823,-0.3262,2026-05-01,174.0500030517578,172.94500732421875,-0.6348725700455526,3663776,RTX,50-60,30-50%,<1%,0 to 0.1
31.77,0.699,12.27,2.37,-0.4584,-0.1157,-0.3427,2026-05-04,172.94500732421875,172.8699951171875,-0.043373444652627935,3593730,RTX,30-40,10-30%,<1%,-0.5 to -0.1
41.87,0.661,30.78,1.93,-0.5727,-0.0512,-0.5215,2026-05-05,172.8699951171875,176.6999969482422,2.2155388090676853,3780046,RTX,40-50,30-50%,<1%,-0.1 to 0
66.4,0.802,81.68,4.31,0.697,0.4668,0.2303,2026-05-06,176.6999969482422,176.80999755859375,0.06225275169855493,4774871,RTX,60-70,70-90%,<1%,0.1 to 0.5
63.26,0.935,75.26,4.17,0.4309,0.079,0.352,2026-05-07,176.80999755859375,176.08999633789062,-0.4072174824076402,4387518,RTX,60-70,70-90%,<1%,0 to 0.1
46.76,0.812,51.74,2.14,0.4597,0.0363,0.4235,2026-05-08,176.08999633789062,178.6199951171875,1.4367646271297385,4816017,RTX,40-50,50-70%,<1%,0 to 0.1
60.09,0.798,77.11,3.64,1.0652,0.2098,0.8553,2026-05-11,178.6199951171875,178.89500427246094,0.1539632531581958,4335652,RTX,60-70,70-90%,<1%,0.1 to 0.5
65.77,0.786,69.31,2.78,0.8379,-0.0091,0.847,2026-05-12,178.89500427246094,178.16000366210938,-0.4108558611464308,3403694,RTX,60-70,50-70%,<1%,-0.1 to 0
46.84,0.727,30.78,1.23,0.4658,-0.1685,0.6343,2026-05-13,178.16000366210938,175.77999877929688,-1.3358805758257097,2929792,RTX,40-50,30-50%,<1%,-0.5 to -0.1
27.81,0.727,10.97,2.75,-0.3916,-0.3886,-0.0031,2026-05-14,175.77999877929688,171.19000244140625,-2.6112165034508084,3686830,RTX,<30,10-30%,<1%,-0.5 to -0.1
11.45,0.685,10.06,6.18,-1.6142,-0.594,-1.0203,2026-05-15,171.19000244140625,175.9199981689453,2.7630093230228248,4525644,RTX,<30,10-30%,<1%,<-0.5
50.63,0.684,72.8,4.24,-0.5257,0.4006,-0.9263,2026-05-18,175.9199981689453,174.50999450683594,-0.8015027721608337,3941728,RTX,50-60,70-90%,<1%,0.1 to 0.5
69.1,0.639,53.88,4.22,0.0192,0.2136,-0.1944,2026-05-19,174.50999450683594,174.85000610351562,0.1948378931765804,4246402,RTX,60-70,50-70%,<1%,0.1 to 0.5
42.26,0.657,42.77,2.04,-0.1159,0.0219,-0.1378,2026-05-20,174.85000610351562,176.0,0.6577030919882043,3873101,RTX,40-50,30-50%,<1%,0 to 0.1
60.46,0.705,66.68,1.99,0.2445,0.1908,0.0537,2026-05-21,176.0,176.98500061035156,0.5596594376997555,2568771,RTX,60-70,50-70%,<1%,0.1 to 0.5
68.94,0.568,78.47,2.43,0.5117,0.1636,0.3481,2026-05-22,176.98500061035156,178.39500427246094,0.7966797509658008,2212131,RTX,60-70,70-90%,<1%,0.1 to 0.5
55.0,1.173,,,2.0863,0.3721,1.7142,2026-03-03,758.8699951171875,753.9500122070312,-0.6483301411062459,1094871,NOC,50-60,,1-2%,0.1 to 0.5
36.98,1.028,41.94,3.04,-0.702,-0.639,-0.063,2026-03-04,753.9500122070312,739.4299926757812,-1.9258597116731502,926764,NOC,30-40,30-50%,1-2%,<-0.5
26.77,0.914,20.39,4.67,-4.1861,-1.2934,-2.8928,2026-03-05,739.4299926757812,756.2100219726562,2.26931953843974,608707,NOC,<30,10-30%,<1%,<-0.5
52.55,0.946,84.89,3.46,0.1861,1.859,-1.6729,2026-03-06,756.2100219726562,747.1400146484375,-1.1994032161275259,563691,NOC,50-60,70-90%,<1%,>0.5
59.68,1.09,47.54,3.39,0.0689,0.08,-0.0111,2026-03-09,747.1400146484375,735.0900268554688,-1.6128152095613246,756062,NOC,50-60,30-50%,1-2%,0 to 0.1
20.61,1.029,17.55,4.48,-3.9187,-1.3687,-2.55,2026-03-10,735.0900268554688,733.1799926757812,-0.2598367696346138,538660,NOC,<30,10-30%,1-2%,<-0.5
29.32,0.778,23.66,3.88,-3.3845,-0.15,-3.2345,2026-03-11,733.1799926757812,736.4199829101562,0.44190925376323964,375482,NOC,<30,10-30%,<1%,-0.5 to -0.1
52.02,0.843,37.53,1.25,-1.8516,0.3877,-2.2394,2026-03-12,736.4199829101562,733.4099731445312,-0.4087354818550937,611065,NOC,50-60,30-50%,<1%,0.1 to 0.5
50.35,0.925,9.19,1.37,-1.8116,0.0255,-1.8372,2026-03-13,733.4099731445312,736.25,0.387235919807849,378570,NOC,50-60,<10%,<1%,0 to 0.1
49.69,0.787,53.12,1.64,-1.6633,0.3826,-2.0459,2026-03-16,736.25,724.3099975585938,-1.621732080326821,504968,NOC,40-50,50-70%,<1%,0.1 to 0.5
37.71,0.794,23.95,3.36,-4.1829,-0.7381,-3.4448,2026-03-17,724.3099975585938,724.8400268554688,0.07317713391525871,600622,NOC,30-40,10-30%,<1%,<-0.5
32.03,0.734,37.04,2.64,-2.5777,0.5301,-3.1078,2026-03-18,724.8400268554688,714.2899780273438,-1.4555003086534346,365037,NOC,30-40,30-50%,<1%,>0.5
33.9,0.845,17.96,2.96,-4.6468,-0.491,-4.1559,2026-03-19,714.2899780273438,707.1699829101562,-0.9967933663091344,567371,NOC,30-40,10-30%,<1%,-0.5 to -0.1
30.19,0.96,21.9,4.36,-5.7248,-0.5154,-5.2094,2026-03-20,707.1699829101562,679.9099731445312,-3.8548030069721295,674661,NOC,30-40,10-30%,<1%,<-0.5
22.47,1.099,-12.75,5.7,-9.0411,-1.8611,-7.18,2026-03-23,679.9099731445312,681.8300170898438,0.28239679092108005,938812,NOC,<30,,1-2%,<-0.5
25.29,1.085,21.98,6.47,-9.3319,-0.2604,-9.0715,2026-03-24,681.8300170898438,691.27001953125,1.3845096585359595,625777,NOC,<30,10-30%,1-2%,-0.5 to -0.1
77.01,0.729,64.5,3.54,-5.035,2.0507,-7.0857,2026-03-25,691.27001953125,692.2899780273438,0.14754849295870454,455738,NOC,>70,50-70%,<1%,>0.5
78.17,0.602,79.32,2.34,-1.9207,1.7301,-3.6508,2026-03-26,692.2899780273438,678.75,-1.9558246482096253,314799,NOC,>70,70-90%,<1%,>0.5
22.27,0.663,-11.87,2.23,-3.2008,-0.4153,-2.7855,2026-03-27,678.75,671.5900268554688,-1.0548763380524906,382474,NOC,<30,,<1%,-0.5 to -0.1
20.99,0.933,19.05,5.15,-6.0498,-1.2162,-4.8336,2026-03-30,671.5900268554688,682.3699951171875,1.6051412067854764,591676,NOC,<30,10-30%,<1%,<-0.5
55.17,1.019,69.07,3.43,-2.587,1.3532,-3.9402,2026-03-31,682.3699951171875,696.97998046875,2.141065031596745,369177,NOC,50-60,50-70%,1-2%,>0.5
85.7,0.927,80.57,6.74,3.8457,2.5683,1.2774,2026-04-01,696.97998046875,702.2999877929688,0.7632941366035872,443955,NOC,>70,70-90%,<1%,>0.5
75.84,0.824,67.76,6.49,5.676,0.8587,4.8173,2026-04-02,702.2999877929688,695.6799926757812,-0.9426164363168121,389081,NOC,>70,50-70%,<1%,>0.5
48.06,0.752,19.87,2.18,2.6443,-1.0276,3.6719,2026-04-06,695.6799926757812,690.5,-0.7445941712162174,646357,NOC,40-50,10-30%,<1%,<-0.5
30.59,0.762,15.82,3.07,-0.3077,-1.4349,1.1271,2026-04-07,690.5,687.5,-0.43446777697321304,390314,NOC,30-40,10-30%,<1%,<-0.5
35.85,0.794,26.58,2.81,-2.0632,-0.8194,-1.2438,2026-04-08,687.5,690.22998046875,0.39708806818181674,1007886,NOC,30-40,10-30%,<1%,<-0.5
49.57,0.765,47.2,1.96,-0.314,0.3519,-0.6659,2026-04-09,690.22998046875,673.7100219726562,-2.3933991515226127,557488,NOC,40-50,30-50%,<1%,0.1 to 0.5
32.73,0.797,5.74,4.0,-4.2364,-1.4927,-2.7437,2026-04-10,673.7100219726562,681.1900024414062,1.1102670622070043,385219,NOC,30-40,<10%,<1%,<-0.5
39.5,0.759,42.02,4.07,-2.6635,0.4299,-3.0934,2026-04-13,681.1900024414062,680.1300048828125,-0.15560967641842227,369516,NOC,30-40,30-50%,<1%,0.1 to 0.5
60.4,0.555,60.95,1.31,-2.2464,0.3212,-2.5676,2026-04-14,680.1300048828125,678.510009765625,-0.23818903820698178,408391,NOC,60-70,50-70%,<1%,0.1 to 0.5
43.01,0.492,38.29,0.91,-1.4904,0.419,-1.9095,2026-04-15,678.510009765625,672.4199829101562,-0.897558881640137,360417,NOC,40-50,30-50%,<1%,0.1 to 0.5
35.42,0.584,7.61,1.6,-2.3024,-0.1992,-2.1031,2026-04-16,672.4199829101562,665.1900024414062,-1.0752179668217843,468873,NOC,30-40,<10%,<1%,-0.5 to -0.1
30.41,0.772,3.83,2.71,-3.5712,-0.7378,-2.8335,2026-04-17,665.1900024414062,656.989990234375,-1.232732328648245,555915,NOC,30-40,<10%,<1%,<-0.5
