RSI,ATR_Pct,BB_Position,BB_Width,MACD,MACD_Hist,MACD_Signal,Date,ClosePrice,NextOpen,OvernightReturn,Volume,Ticker
27.13,0.857,29.89,5.6,-0.6428,0.0028,-0.6455,2026-05-12,61.959999084472656,60.415000915527344,-2.493541303702973,2941644,CFG
26.16,0.758,5.84,4.59,-0.789,-0.0619,-0.7271,2026-05-13,60.415000915527344,61.16999816894531,1.2496850814810223,2474120,CFG
37.54,0.738,44.39,3.18,-0.4776,0.1175,-0.5951,2026-05-14,61.16999816894531,60.85499954223633,-0.5149560832730327,1722582,CFG
56.71,0.792,53.5,2.67,-0.4502,0.0839,-0.5341,2026-05-15,60.85499954223633,61.16999816894531,0.5176216072277917,3132466,CFG
50.0,0.77,62.4,3.01,-0.1347,0.1263,-0.2609,2026-05-18,61.16999816894531,61.34000015258789,0.27791726129049454,2495844,CFG
57.54,0.746,67.34,3.01,-0.0084,0.076,-0.0845,2026-05-19,61.34000015258789,62.81999969482422,2.4127804671580044,3345162,CFG
76.03,0.802,89.31,4.49,0.3879,0.1603,0.2277,2026-05-20,62.81999969482422,62.779998779296875,-0.06367544686670668,2846596,CFG
71.3,0.776,70.91,4.07,0.3636,0.0262,0.3374,2026-05-21,62.779998779296875,62.900001525878906,0.19114805497830734,2013919,CFG
51.5,0.625,56.14,1.93,0.3721,-0.0124,0.3845,2026-05-22,62.900001525878906,63.38999938964844,0.7790108932953288,2056181,CFG
39.26,0.847,,,-0.4191,-0.0649,-0.3542,2026-03-03,103.04000091552734,102.47000122070312,-0.5531829287263923,1172940,CHD
37.93,0.737,33.17,3.0,-0.4017,0.0249,-0.4266,2026-03-04,102.47000122070312,99.86000061035156,-2.5470875175750862,1292177,CHD
25.43,0.753,9.54,4.63,-0.9467,-0.1968,-0.7499,2026-03-05,99.86000061035156,100.69999694824219,0.8411739763233506,1659117,CHD
37.81,0.823,47.37,4.96,-0.7674,0.119,-0.8864,2026-03-06,100.69999694824219,102.25,1.539228499236689,937612,CHD
69.92,0.709,99.28,3.52,-0.0649,0.3638,-0.4286,2026-03-09,102.25,101.16000366210938,-1.066011088401586,1870952,CHD
53.97,0.752,52.63,3.44,0.0484,0.0915,-0.0431,2026-03-10,101.16000366210938,99.66999816894531,-1.4729195721867705,1687982,CHD
30.4,0.824,24.47,4.54,-0.5054,-0.1508,-0.3547,2026-03-11,99.66999816894531,99.16000366210938,-0.5116830703372433,1241835,CHD
36.5,0.886,19.51,4.16,-0.2835,-0.0126,-0.2709,2026-03-12,99.16000366210938,97.76000213623047,-1.4118611074778187,1657159,CHD
34.82,0.901,13.89,4.41,-0.7819,-0.2031,-0.5788,2026-03-13,97.76000213623047,98.22000122070312,0.4705391514124857,1737925,CHD
40.47,0.7,37.38,4.84,-0.613,0.0468,-0.6598,2026-03-16,98.22000122070312,97.33499908447266,-0.9010406487797162,1305693,CHD
45.04,0.597,5.39,1.69,-0.5198,0.0044,-0.5242,2026-03-17,97.33499908447266,95.75,-1.6283958487502637,1543304,CHD
22.62,0.644,11.04,4.22,-0.8519,-0.1163,-0.7356,2026-03-18,95.75,94.58499908447266,-1.2167111389319474,1717471,CHD
16.3,0.65,19.08,5.43,-1.0122,-0.0713,-0.9409,2026-03-19,94.58499908447266,94.66000366210938,0.07929859741260259,1787485,CHD
35.51,0.683,32.58,2.83,-0.7758,0.1084,-0.8842,2026-03-20,94.66000366210938,94.66999816894531,0.010558320778875085,2035954,CHD
50.9,0.699,39.33,1.26,-0.4365,0.1481,-0.5845,2026-03-23,94.66999816894531,93.86499786376953,-0.85032251055841,1335036,CHD
40.66,0.704,0.95,1.73,-0.473,0.0075,-0.4805,2026-03-24,93.86499786376953,94.38999938964844,0.559315546611816,1388945,CHD
45.92,0.748,50.06,2.24,-0.3371,0.1047,-0.4418,2026-03-25,94.38999938964844,93.22000122070312,-1.2395361547948291,1234652,CHD
38.9,0.679,-0.08,1.62,-0.3722,-0.0254,-0.3467,2026-03-26,93.22000122070312,94.69000244140625,1.576916113981608,1230578,CHD
54.37,0.671,75.77,2.11,0.0235,0.1582,-0.1347,2026-03-27,94.69000244140625,93.91000366210938,-0.823739316914196,1844159,CHD
59.08,0.749,33.44,2.11,-0.0551,-0.0256,-0.0295,2026-03-30,93.91000366210938,93.31999969482422,-0.6282653011153161,1259260,CHD
35.67,0.846,34.95,3.98,-0.4014,-0.0782,-0.3233,2026-03-31,93.31999969482422,92.83999633789062,-0.5143627930811245,1208583,CHD
40.56,0.896,38.34,3.41,-0.3625,0.0243,-0.3867,2026-04-01,92.83999633789062,92.83999633789062,0.0,1535493,CHD
44.11,0.761,60.13,1.31,-0.2722,0.0664,-0.3385,2026-04-02,92.83999633789062,93.12000274658203,0.3016010552955306,1293897,CHD
55.02,0.608,74.14,1.17,-0.057,0.1017,-0.1588,2026-04-06,93.12000274658203,92.55999755859375,-0.6013801240022376,1414551,CHD
45.24,0.586,23.79,1.21,-0.1117,0.0011,-0.1128,2026-04-07,92.55999755859375,94.20999908447266,1.782629180423645,1512563,CHD
63.52,0.654,92.7,2.39,0.2648,0.157,0.1079,2026-04-08,94.20999908447266,96.12000274658203,2.0273895347316495,2211528,CHD
82.72,0.778,80.35,6.33,0.8801,0.2581,0.622,2026-04-09,96.12000274658203,95.41000366210938,-0.7386590347323918,1232388,CHD
63.79,0.731,51.08,4.21,0.5944,-0.0974,0.6917,2026-04-10,95.41000366210938,95.00499725341797,-0.4244905074374805,896424,CHD
35.97,0.624,36.34,3.6,0.0861,-0.1704,0.2565,2026-04-13,95.00499725341797,95.54000091552734,0.5631321273367407,856860,CHD
51.63,0.587,60.63,2.74,0.2394,0.0082,0.2312,2026-04-14,95.54000091552734,94.62000274658203,-0.9629455308031054,1197601,CHD
43.37,0.545,38.76,2.58,-0.0973,-0.1166,0.0192,2026-04-15,94.62000274658203,94.55000305175781,-0.07397980637529056,1200131,CHD
33.28,0.559,35.07,2.24,-0.1366,-0.0448,-0.0918,2026-04-16,94.55000305175781,96.88999938964844,2.474877062256331,1044239,CHD
78.23,0.586,84.67,4.68,0.5251,0.2235,0.3015,2026-04-17,96.88999938964844,96.55000305175781,-0.35090962951017657,1173140,CHD
81.15,0.579,61.43,4.39,0.4313,-0.0145,0.4458,2026-04-20,96.55000305175781,93.2300033569336,-3.438632407960107,1123429,CHD
2.71,0.66,1.34,5.55,-0.4748,-0.3885,-0.0862,2026-04-21,93.2300033569336,92.91000366210938,-0.3432368157266885,1247572,CHD
20.88,0.762,29.61,7.34,-0.8426,-0.1644,-0.6782,2026-04-22,92.91000366210938,94.58000183105469,1.7974363395987902,1413066,CHD
65.17,0.65,80.46,3.59,-0.196,0.2428,-0.4387,2026-04-23,94.58000183105469,95.01000213623047,0.4546418871336888,1190677,CHD
82.92,0.643,69.86,4.99,0.2177,0.1795,0.0381,2026-04-24,95.01000213623047,95.40499877929688,0.4157421683877338,1564471,CHD
63.03,0.629,68.21,2.26,0.2886,0.062,0.2266,2026-04-27,95.40499877929688,97.08000183105469,1.7556764039509565,1150257,CHD
67.97,0.716,80.52,3.85,0.6451,0.0993,0.5458,2026-04-28,97.08000183105469,96.22000122070312,-0.885867937918039,1529059,CHD
55.7,0.791,42.51,3.35,0.3944,-0.1225,0.5169,2026-04-29,96.22000122070312,97.08000183105469,0.8937856988579185,1418800,CHD
50.0,0.712,63.48,1.79,0.2866,-0.0682,0.3548,2026-04-30,97.08000183105469,96.01000213623047,-1.1021834308226564,1934689,CHD
48.75,1.185,30.01,3.1,-0.0619,-0.2215,0.1596,2026-05-01,96.01000213623047,92.8949966430664,-3.244459351999718,3146315,CHD
27.87,1.432,17.09,7.71,-0.9767,-0.4045,-0.5723,2026-05-04,92.8949966430664,93.58999633789062,0.7481562193221603,2110521,CHD
30.88,1.055,41.31,6.47,-0.6559,0.0974,-0.7533,2026-05-05,93.58999633789062,94.97000122070312,1.4745217831083401,1957895,CHD
67.78,0.881,75.58,4.58,0.0412,0.2992,-0.258,2026-05-06,94.97000122070312,93.88999938964844,-1.1372031348560685,1151615,CHD
52.08,0.816,37.14,3.31,-0.1281,0.0169,-0.145,2026-05-07,93.88999938964844,93.43000030517578,-0.4899340584332501,916615,CHD
32.42,0.699,27.62,3.44,-0.3416,-0.0681,-0.2734,2026-05-08,93.43000030517578,90.73999786376953,-2.8791634727814874,931286,CHD
18.84,0.751,19.31,6.77,-1.0085,-0.2208,-0.7877,2026-05-11,90.73999786376953,93.51499938964844,3.0581899836994664,1292896,CHD
50.6,0.848,75.16,5.56,-0.143,0.3484,-0.4915,2026-05-12,93.51499938964844,95.08000183105469,1.673530932599765,2047505,CHD
85.75,0.866,79.87,7.9,0.5786,0.3581,0.2206,2026-05-13,95.08000183105469,94.66500091552734,-0.4364755022457256,2044539,CHD
62.29,0.874,57.97,3.95,0.523,0.0259,0.497,2026-05-14,94.66500091552734,94.05999755859375,-0.6390992986663124,1287180,CHD
35.3,0.743,11.88,1.8,0.1992,-0.1207,0.32,2026-05-15,94.05999755859375,96.81999969482422,2.934299604368107,1259003,CHD
66.96,0.834,90.14,4.14,0.668,0.1333,0.5347,2026-05-18,96.81999969482422,95.7750015258789,-1.0793205662457561,1879401,CHD
62.02,0.936,48.78,4.6,0.4802,-0.1213,0.6014,2026-05-19,95.7750015258789,96.12999725341797,0.3706559351430938,1057606,CHD
41.81,0.733,36.0,1.89,0.3061,-0.0995,0.4056,2026-05-20,96.12999725341797,95.62999725341797,-0.5201290068509001,951511,CHD
47.99,0.686,35.88,2.4,-0.0103,-0.1082,0.0979,2026-05-21,95.62999725341797,96.22000122070312,0.6169653709407363,808999,CHD
51.24,0.628,65.02,2.01,0.136,0.0357,0.1002,2026-05-22,96.22000122070312,97.38999938964844,1.2159614987549805,733630,CHD
68.03,1.265,,,1.0204,0.6077,0.4128,2026-03-03,193.3300018310547,189.8800048828125,-1.7845119306712842,1992372,CHRW
56.83,1.399,58.9,4.47,0.5355,0.0093,0.5262,2026-03-04,189.8800048828125,184.74000549316406,-2.7069724338909085,1328659,CHRW
26.05,1.299,23.37,6.44,-1.0222,-0.5588,-0.4634,2026-03-05,184.74000549316406,179.66000366210938,-2.749811453936901,1133899,CHRW
19.85,1.425,19.93,8.57,-2.3936,-0.6166,-1.777,2026-03-06,179.66000366210938,181.97999572753906,1.2913236213625723,1471994,CHRW
42.64,1.616,60.17,6.24,-1.9214,0.3623,-2.2836,2026-03-09,181.97999572753906,175.80999755859375,-3.390481544017099,1220325,CHRW
40.62,1.552,9.58,3.93,-1.9052,0.0365,-1.9417,2026-03-10,175.80999755859375,175.72999572753906,-0.045504710861521414,1373737,CHRW
30.37,1.209,18.63,3.7,-1.5358,0.1399,-1.6757,2026-03-11,175.72999572753906,171.85000610351562,-2.2079267730929497,895540,CHRW
35.06,1.114,5.42,5.09,-2.0017,-0.1114,-1.8903,2026-03-12,171.85000610351562,169.27999877929688,-1.495494461996516,1032425,CHRW
23.04,1.162,16.28,6.89,-2.5008,-0.2513,-2.2495,2026-03-13,169.27999877929688,170.49000549316406,0.714796031777376,1253441,CHRW
43.6,0.967,30.63,3.83,-1.3963,0.3132,-1.7096,2026-03-16,170.49000549316406,171.72999572753906,0.7273096336575025,835781,CHRW
63.58,0.744,59.08,2.83,-0.7545,0.33,-1.0845,2026-03-17,171.72999572753906,170.67999267578125,-0.6114267034768361,512011,CHRW
51.51,0.605,16.53,1.47,-0.6516,0.1115,-0.7631,2026-03-18,170.67999267578125,174.75999450683594,2.390439422390256,779573,CHRW
62.51,0.991,87.53,3.6,0.5089,0.4652,0.0438,2026-03-19,174.75999450683594,168.8350067138672,-3.390357049214132,945381,CHRW
44.65,1.402,18.97,5.33,-0.9429,-0.5264,-0.4165,2026-03-20,168.8350067138672,166.77999877929688,-1.2171693386153204,1804239,CHRW
30.35,1.365,12.93,6.55,-1.1537,-0.3647,-0.789,2026-03-23,166.77999877929688,169.1999969482422,1.451012223682624,988786,CHRW
50.82,1.41,42.36,3.95,-0.4697,0.1028,-0.5726,2026-03-24,169.1999969482422,169.6699981689453,0.27777850424364203,1023155,CHRW
60.45,1.235,49.91,3.0,-0.3085,0.1093,-0.4177,2026-03-25,169.6699981689453,167.6300048828125,-1.2023299983191627,1452935,CHRW
39.33,0.926,4.64,2.67,-0.5863,-0.176,-0.4103,2026-03-26,167.6300048828125,161.57000732421875,-3.6151031331355,758591,CHRW
9.34,1.0,4.85,7.44,-2.0908,-0.6774,-1.4134,2026-03-27,161.57000732421875,161.83999633789062,0.16710342355192864,1536459,CHRW
21.76,1.092,23.85,6.79,-1.8404,-0.0639,-1.7765,2026-03-30,161.83999633789062,166.0,2.570442261642225,1172783,CHRW
68.13,1.227,92.23,3.41,-0.5022,0.6143,-1.1165,2026-03-31,166.0,168.5,1.5060240963855387,1119311,CHRW
73.6,1.223,80.79,5.92,0.7019,0.5527,0.1492,2026-04-01,168.5,167.8000030517578,-0.41542845593007804,1232490,CHRW
57.36,1.025,61.1,3.96,0.5594,0.0604,0.499,2026-04-02,167.8000030517578,169.0,0.7151352362443353,827838,CHRW
53.06,0.805,88.54,1.42,0.6462,0.0689,0.5773,2026-04-06,169.0,166.08999633789062,-1.7218956580528855,632549,CHRW
37.79,0.885,13.46,2.42,-0.1843,-0.3548,0.1704,2026-04-07,166.08999633789062,172.41000366210938,3.805170367612898,1319367,CHRW
64.84,1.125,87.37,5.48,1.2695,0.4784,0.7911,2026-04-08,172.41000366210938,170.24899291992188,-1.2534137789490862,1205984,CHRW
68.37,1.08,56.58,5.58,0.7152,-0.1512,0.8664,2026-04-09,170.24899291992188,163.5,-3.964189628479231,883014,CHRW
11.46,1.266,-1.62,6.63,-1.0373,-0.8592,-0.1781,2026-04-10,163.5,164.8800048828125,0.8440396836773667,1637119,CHRW
24.74,1.153,36.4,7.06,-1.3795,-0.1872,-1.1923,2026-04-13,164.8800048828125,168.5399932861328,2.2197891162858863,1394257,CHRW
80.43,0.78,99.29,4.02,-0.2238,0.5088,-0.7326,2026-04-14,168.5399932861328,168.11000061035156,-0.2551279772814774,1090202,CHRW
76.74,0.714,76.19,4.31,0.3483,0.3181,0.0301,2026-04-15,168.11000061035156,181.6199951171875,8.036401438216423,1010321,CHRW
85.49,1.265,85.71,15.51,4.0208,1.3986,2.6222,2026-04-16,181.6199951171875,182.2100067138672,0.32486048482656127,3271296,CHRW
79.91,1.567,64.01,16.09,4.2824,0.1394,4.143,2026-04-17,182.2100067138672,183.97999572753906,0.9714005534566361,2478691,CHRW
59.49,1.261,69.71,3.55,2.7158,-0.5262,3.242,2026-04-20,183.97999572753906,183.63999938964844,-0.1848007097435378,2018080,CHRW
54.81,1.2,59.58,3.33,1.8605,-0.3875,2.248,2026-04-21,183.63999938964844,182.22000122070312,-0.7732510202923426,1175253,CHRW
43.1,0.925,38.8,2.44,1.0374,-0.4878,1.5252,2026-04-22,182.22000122070312,183.64999389648438,0.7847616431794657,1141769,CHRW
50.07,0.803,60.78,2.29,0.8915,-0.1883,1.0797,2026-04-23,183.64999389648438,183.00999450683594,-0.3484886528279274,1331355,CHRW
53.91,0.885,47.92,1.77,0.3169,-0.2313,0.5481,2026-04-24,183.00999450683594,188.4199981689453,2.9561247060237994,847508,CHRW
70.19,0.835,100.43,4.4,1.4049,0.4832,0.9217,2026-04-27,188.4199981689453,188.02999877929688,-0.20698407464092572,1863546,CHRW
73.59,0.818,69.16,5.52,1.5841,0.1328,1.4513,2026-04-28,188.02999877929688,186.6199951171875,-0.7498822907319069,2309115,CHRW
41.83,0.871,28.48,2.3,0.7401,-0.3609,1.101,2026-04-29,186.6199951171875,181.77999877929688,-2.5935036247596965,1625471,CHRW
29.37,1.515,14.13,6.33,-1.0614,-0.8589,-0.2025,2026-04-30,181.77999877929688,177.27999877929688,-2.47551987579423,2863322,CHRW
22.32,1.809,15.1,8.4,-2.1471,-0.6234,-1.5237,2026-05-01,177.27999877929688,161.22000122070312,-9.059114208697338,1294741,CHRW
13.14,2.023,16.92,21.54,-6.4283,-1.567,-4.8612,2026-05-04,161.22000122070312,167.1300048828125,3.665800531795571,4888304,CHRW
33.18,1.832,46.0,16.9,-3.8872,0.7625,-4.6497,2026-05-05,167.1300048828125,168.5500030517578,0.8496368859325809,1781166,CHRW
74.98,1.18,75.01,7.49,-1.8025,1.073,-2.8755,2026-05-06,168.5500030517578,171.3699951171875,1.6730892995378444,1063482,CHRW
71.63,1.032,88.65,4.52,-0.1884,0.9276,-1.116,2026-05-07,171.3699951171875,171.3800048828125,0.005841025798103416,1338191,CHRW
64.89,0.973,73.24,3.43,0.2565,0.3753,-0.1188,2026-05-08,171.3800048828125,169.9499969482422,-0.8344076869108097,795656,CHRW
41.08,0.782,4.42,1.36,0.1672,-0.0231,0.1903,2026-05-11,169.9499969482422,167.14999389648438,-1.6475452203806418,1023341,CHRW
35.57,0.954,27.17,5.76,-0.9873,-0.3017,-0.6856,2026-05-12,167.14999389648438,163.25,-2.3332300561731634,933659,CHRW
28.58,1.018,17.11,6.89,-1.6301,-0.3155,-1.3146,2026-05-13,163.25,159.7899932861328,-2.1194528109446775,937433,CHRW
31.28,1.997,26.47,8.51,-2.6589,-0.3199,-2.339,2026-05-14,159.7899932861328,163.5500030517578,2.3530946389690444,4658520,CHRW
50.64,2.319,62.84,6.59,-0.8278,0.6372,-1.4651,2026-05-15,163.5500030517578,169.6699981689453,3.741971875873795,2187055,CHRW
80.19,1.316,82.26,10.3,1.3452,0.9898,0.3554,2026-05-18,169.6699981689453,173.00999450683594,1.968525003792898,1459281,CHRW
84.29,1.099,80.63,8.85,2.2904,0.626,1.6644,2026-05-19,173.00999450683594,180.63999938964844,4.410152664625988,1692505,CHRW
79.7,1.333,76.18,13.07,4.3028,0.6871,3.6156,2026-05-20,180.63999938964844,178.10000610351562,-1.4061078912284142,2922908,CHRW
62.66,1.51,53.28,9.14,2.3065,-0.6572,2.9637,2026-05-21,178.10000610351562,174.19000244140625,-2.1953978260038864,1245127,CHRW
26.09,1.217,22.35,7.56,0.3237,-0.9497,1.2735,2026-05-22,174.19000244140625,178.11000061035156,2.2504151294583608,1300494,CHRW
45.75,1.307,,,-0.2434,-0.0975,-0.1459,2026-03-03,229.3699951171875,231.91000366210938,1.107384836287828,987792,CHTR
47.86,1.161,63.83,3.43,0.0668,0.2161,-0.1493,2026-03-04,231.91000366210938,229.9600067138672,-0.8408421014400536,1034451,CHTR
51.85,1.169,31.14,3.47,0.1847,-0.1457,0.3304,2026-03-05,229.9600067138672,232.25,0.9958224122780468,1461107,CHTR
51.0,1.284,51.81,3.0,0.2973,0.0405,0.2568,2026-03-06,232.25,222.82000732421875,-4.0602767172362775,1297281,CHTR
35.39,1.532,6.43,7.07,-2.0233,-0.9777,-1.0456,2026-03-09,222.82000732421875,219.1699981689453,-1.638097583383713,1450032,CHTR
26.44,1.533,20.35,9.59,-3.1262,-0.5526,-2.5736,2026-03-10,219.1699981689453,224.3000030517578,2.3406510588452445,1582417,CHTR
52.49,1.392,60.54,5.05,-1.2332,0.5552,-1.7884,2026-03-11,224.3000030517578,215.08999633789062,-4.106110828603937,1409952,CHTR
44.84,1.752,5.67,6.58,-2.398,-0.6171,-1.7809,2026-03-12,215.08999633789062,218.25,1.4691541754202397,1269992,CHTR
39.68,1.402,37.98,7.46,-2.1076,0.1216,-2.2291,2026-03-13,218.25,217.64999389648438,-0.2749168859178086,854615,CHTR
57.38,1.034,47.17,3.71,-1.2065,0.4236,-1.63,2026-03-16,217.64999389648438,222.52999877929688,2.2421341693827257,705810,CHTR
59.67,1.217,68.89,6.19,0.73,0.6461,0.0839,2026-03-17,222.52999877929688,208.99000549316406,-6.084569882895496,624809,CHTR
35.69,1.626,5.56,9.67,-2.5257,-1.3162,-1.2095,2026-03-18,208.99000549316406,211.6300048828125,1.2632180105544677,1142285,CHTR
32.62,1.72,31.97,10.92,-2.4166,-0.1966,-2.22,2026-03-19,211.6300048828125,213.00999450683594,0.6520765450001242,730528,CHTR
58.89,1.365,52.9,4.15,-1.1285,0.4628,-1.5913,2026-03-20,213.00999450683594,216.57000732421875,1.6712890987228057,1475479,CHTR
61.74,1.166,81.72,4.16,0.0247,0.6221,-0.5974,2026-03-23,216.57000732421875,217.61000061035156,0.48021113310297014,961742,CHTR
61.43,1.146,61.48,4.58,0.9808,0.3339,0.6469,2026-03-24,217.61000061035156,218.8699951171875,0.5790149824465463,807684,CHTR
57.4,1.21,68.17,3.89,0.5307,0.0161,0.5146,2026-03-25,218.8699951171875,218.58999633789062,-0.1279292664793763,986405,CHTR
53.32,1.296,58.54,2.87,0.463,-0.0548,0.5177,2026-03-26,218.58999633789062,219.22999572753906,0.29278530599321506,1033369,CHTR
51.38,1.221,78.59,2.58,0.3696,0.0495,0.3201,2026-03-27,219.22999572753906,220.92999267578125,0.7754399404153345,1075747,CHTR
57.06,1.246,74.08,3.68,1.0547,0.2009,0.8538,2026-03-30,220.92999267578125,215.77999877929688,-2.3310523999528154,1762484,CHTR
44.64,1.791,22.72,4.79,-0.1211,-0.2996,0.1786,2026-03-31,215.77999877929688,216.27000427246094,0.22708568724445488,2707422,CHTR
43.25,1.818,44.04,6.97,-0.8791,-0.0816,-0.7975,2026-04-01,216.27000427246094,219.6999969482422,1.585977069413702,1692958,CHTR
59.05,1.274,74.95,5.86,0.5516,0.618,-0.0665,2026-04-02,219.6999969482422,220.06500244140625,0.1661381421184327,1006713,CHTR
60.82,1.12,60.45,6.37,1.233,0.2413,0.9916,2026-04-06,220.06500244140625,223.7899932861328,1.6926775286399076,660461,CHTR
65.6,1.019,86.57,2.95,1.4399,0.2321,1.2078,2026-04-07,223.7899932861328,221.7100067138672,-0.9294368089131644,891064,CHTR
56.38,1.142,41.29,2.33,0.7412,-0.3335,1.0747,2026-04-08,221.7100067138672,223.30999755859375,0.7216592829711432,1141963,CHTR
48.63,1.327,61.76,2.2,0.7365,-0.0952,0.8317,2026-04-09,223.30999755859375,218.8000030517578,-2.0196115517186253,1081071,CHTR
42.68,1.334,2.5,3.0,-0.31,-0.5163,0.2063,2026-04-10,218.8000030517578,226.22999572753906,3.3957918519880836,1153495,CHTR
58.12,1.122,93.05,4.11,0.8033,0.5507,0.2526,2026-04-13,226.22999572753906,215.61000061035156,-4.694335551319961,1606135,CHTR
41.33,1.272,9.71,5.53,-1.2119,-0.8107,-0.4013,2026-04-14,215.61000061035156,220.25999450683594,2.156668931552863,2189248,CHTR
37.46,1.33,43.29,5.54,-0.1129,0.1875,-0.3004,2026-04-15,220.25999450683594,235.97000122070312,7.132483022639691,1754138,CHTR
81.47,1.334,99.61,10.97,3.1862,1.4911,1.6951,2026-04-16,235.97000122070312,236.67999267578125,0.30088208306362496,1741565,CHTR
78.02,1.293,71.49,12.13,4.2512,0.4569,3.7943,2026-04-17,236.67999267578125,244.66000366210938,3.371645780494692,1173234,CHTR
67.95,1.278,77.27,9.62,5.4015,0.4821,4.9194,2026-04-20,244.66000366210938,241.89999389648438,-1.1281001080326702,1932936,CHTR
61.62,1.224,44.53,6.4,3.7304,-0.8849,4.6153,2026-04-21,241.89999389648438,242.49000549316406,0.24390723917593338,1693004,CHTR
43.89,0.951,20.69,2.86,1.9744,-0.9467,2.9211,2026-04-22,242.49000549316406,241.92999267578125,-0.23094263874665621,1285998,CHTR
50.07,1.315,18.73,2.8,1.1956,-0.7136,1.9092,2026-04-23,241.92999267578125,180.1300048828125,-25.544574738109905,3077843,CHTR
11.19,4.699,13.14,52.15,-16.0194,-6.4762,-9.5432,2026-04-24,180.1300048828125,174.63999938964844,-3.0478017789072442,12851919,CHTR
9.69,4.825,29.69,60.9,-16.795,-1.2597,-15.5353,2026-04-27,174.63999938964844,173.10000610351562,-0.8818101760850627,5847271,CHTR
30.31,1.865,28.82,11.08,-12.5924,1.7233,-14.3157,2026-04-28,173.10000610351562,158.6199951171875,-8.3651129264946,4359895,CHTR
5.33,1.775,-0.55,13.87,-11.4409,0.7772,-12.2181,2026-04-29,158.6199951171875,165.19000244140625,4.141979275289254,5238374,CHTR
37.16,2.122,43.21,12.38,-7.3934,2.0428,-9.4362,2026-04-30,165.19000244140625,171.74000549316406,3.96513285002289,5608854,CHTR
74.28,1.945,77.43,11.67,-2.2995,2.4075,-4.707,2026-05-01,171.74000549316406,165.32000732421875,-3.738207734714938,3642532,CHTR
50.29,1.589,29.81,10.22,-1.8313,0.3707,-2.202,2026-05-04,165.32000732421875,158.1699981689453,-4.324950906426672,2456065,CHTR
17.69,1.544,15.59,15.21,-3.9877,-0.6839,-3.3038,2026-05-05,158.1699981689453,156.47500610351562,-1.0716267845051308,2578206,CHTR
20.56,1.483,26.53,13.52,-3.6842,-0.0112,-3.673,2026-05-06,156.47500610351562,160.33999633789062,2.470036800521447,2479644,CHTR
57.99,1.388,66.21,4.44,-1.5884,0.7863,-2.3747,2026-05-07,160.33999633789062,154.86000061035156,-3.417734721654142,1920460,CHTR
44.07,1.399,10.61,5.57,-2.0732,-0.0567,-2.0165,2026-05-08,154.86000061035156,147.77499389648438,-4.575104407815422,2536934,CHTR
